"gene_name","length_kbp"
"B3GALT6",2.776
"B3GALTL",132.34
"B3GAT1",33.414
"B3GAT2",100.359
"B3GAT3",6.879
"B3GNT1",2.32
"B3GNT2",28.618
"B3GNT3",18.254
"B3GNT4",5.409
"B3GNT5",45.26
"B3GNT6",7.575
"B3GNT7",5.621
"B3GNT8",3.371
"B3GNT9",3.109
"B3GNTL1",109.655
"B4GALNT1",9.945
"B4GALNT2",37.529
"B4GALNT3",103.145
"B4GALNT4",12.32
"B4GALT1",63.274
"B4GALT2",12.227
"B4GALT3",6.658
"B4GALT4",29.371
"B4GALT5",80.933
"B4GALT6",63.589
"B4GALT7",10.247
"B9D1",40.628
"B9D2",9.752
"BAALC",89.595
"BAAT",23.102
"BACE1",31.052
"BACE2",114.717
"BACH1",436.68
"BACH2",370.379
"BAD",14.874
"BAG1",16.943
"BAG2",17.507
"BAG3",26.449
"BAG4",36.768
"BAG5",6.287
"BAGE2",102.954
"BAGE5",1.588
"BAHCC1",70.857
"BAHD1",28.521
"BAI1",95.579
"BAI2",37.776
"BAI3",754.144
"BAIAP2",82.31
"BAIAP2L1",109.417
"BAIAP2L2",25.781
"BAIAP3",15.837
"BAK1",7.746
"BAMBI",5.597
"BANF1",2.07
"BANK1",663.526
"BANP",169.178
"BAP1",9.337
"BARD1",84.065
"BARHL1",8.081
"BARHL2",5.698
"BARX1",3.75
"BARX2",76.339
"BASP1",211.245
"BATF",24.59
"BATF2",9.102
"BATF3",13.567
"BAX",6.983
"BAZ1A",122.916
"BAZ1B",81.88
"BAZ2A",41.22
"BAZ2B",297.713
"BBC3",11.944
"BBS1",23.021
"BBS10",3.968
"BBS12",12.241
"BBS2",53.447
"BBS4",52.297
"BBS5",27.477
"BBS7",46.057
"BBS9",476.824
"BBX",288.388
"BCAM",12.361
"BCAN",18.142
"BCAP29",49.193
"BCAP31",24.2
"BCAR1",39.866
"BCAR3",285.364
"BCAR4",9.016
"BCAS1",133.817
"BCAS2",14.082
"BCAS3",715.385
"BCAS4",87.782
"BCAT1",139.437
"BCAT2",15.967
"BCCIP",30.149
"BCDIN3D",7.09
"BCHE",64.568
"BCKDHA",33.885
"BCKDHB",239.623
"BCKDK",6.684
"BCL10",10.842
"BCL11A",102.4
"BCL11B",102.237
"BCL2",196.782
"BCL2A1",10.557
"BCL2L1",59.537
"BCL2L10",3.512
"BCL2L11",49.069
"BCL2L12",8.774
"BCL2L13",102
"BCL2L14",161.24
"BCL2L15",9.379
"BCL2L2",12.969
"BCL3",12.339
"BCL6",24.35
"BCL6B",7.27
"BCL7A",42.622
"BCL7B",21.646
"BCL7C",61.334
"BCL9",84.804
"BCL9L",31.733
"BCLAF1",32.988
"BCO2",49.232
"BCOR",127.514
"BCORL1",76.976
"BCR",138.333
"BCS1L",4.679
"BCYRN1",13.457
"BDH1",63.54
"BDH2",20.448
"BDKRB1",13.143
"BDKRB2",39.487
"BDNF",67.165
"BDP1",112.205
"BECN1",23.216
"BEGAIN",50.264
"BEND2",57.952
"BEND3",50.087
"BEND4",41.94
"BEND5",49.446
"BEND6",72.216
"BEND7",90.49
"BEST1",15.694
"BEST2",6.756
"BEST3",56.116
"BEST4",4.12
"BET1",41.62
"BET1L",39.644
"BEX1",1.589
"BEX2",1.7
"BEX4",2.154
"BEX5",2.349
"BFAR",36.421
"BFSP1",75.315
"BFSP2",75.227
"BGLAP",1.359
"BGN",14.615
"BHLHA15",1.552
"BHLHB9",32.852
"BHLHE22",3.261
"BHLHE23",1.108
"BHLHE40",6.207
"BHLHE41",5.101
"BHMT",20.511
"BHMT2",19.749
"BICC1",318.297
"BICD1",276.798
"BICD2",53.449
"BID",40.632
"BIK",18.964
"BIN1",59.328
"BIN2",43.63
"BIN3",48.73
"BIRC2",31.459
"BIRC3",21.953
"BIRC5",11.45
"BIRC6",261.871
"BIRC7",4.624
"BIVM",42.486
"BLCAP",35.459
"BLK",70.603
"BLM",98.838
"BLMH",43.861
"BLNK",79.885
"BLOC1S1",6.3585
"BLOC1S2",13.432
"BLOC1S3",3.056
"BLVRA",48.662
"BLVRB",18.051
"BLZF1",28.57
"BMF",21.002
"BMI1",10.273
"BMP1",47.59
"BMP10",6.036
"BMP15",5.823
"BMP2",12.616
"BMP2K",140.03
"BMP3",26.566
"BMP4",9.025
"BMP5",121.919
"BMP6",154.625
"BMP7",97.881
"BMP8A",34.289
"BMP8B",31.679
"BMPER",250.961
"BMPR1A",176.188
"BMPR1B",400.48
"BMPR2",190.815
"BMS1",52.136
"BMS1P1",23.599
"BMS1P4",22.981
"BMX",92.283
"BNC1",28.813
"BNC2",461.34
"BNIP1",19.945
"BNIP2",30.388
"BNIP3",15.476
"BNIP3L",122.738
"BNIPL",11.03
"BOC",76.456
"BOD1",9.146
"BOK",15.417
"BOLA1",12.908
"BOLA2",1.371
"BOLA2B",1.372
"BOLA3",12.596
"BOLL",59.883
"BOP1",29.268
"BPESC1",20.986
"BPGM",33.005
"BPHL",35.204
"BPNT1",32.98
"BPTF",158.854
"BRAF",205.437
"BRAP",43.84
"BRCA1",81.188
"BRCA2",84.792
"BRCC3",51.654
"BRD1",54.229
"BRD2",12.845
"BRD3",38.23
"BRD4",97.026
"BRD7",55.447
"BRD7P3",1.476
"BRD8",39.22
"BRD9",42.533
"BRDT",65.055
"BRE",448.96
"BREA2",2.259
"BRF1",106.303
"BRF2",6.636
"BRI3",58.062
"BRI3BP",37.531
"BRIP1",182.255
"BRIX1",10.62
"BRMS1",7.792
"BRMS1L",106.007
"BRPF1",16.289
"BRPF3",36.046
"BRS3",5.893
"BRSK1",30.461
"BRSK2",72.79
"BRWD1",137.383
"BRWD3",138.834
"BSCL2",19.57
"BSDC1",29.628
"BSG",12.184
"BSN",117.056
"BSND",11.95
"BSPH1",24.124
"BSPRY",21.692
"BST1",35.363
"BST2",2.709
"BSX",4.15
"BTAF1",106.556
"BTBD1",50.932
"BTBD10",75.296
"BTBD11",341.229
"BTBD16",66.856
"BTBD17",5.53
"BTBD18",8.267
"BTBD19",7.103
"BTBD2",49.443
"BTBD3",35.886
"BTBD6",2.603
"BTBD7",95.542
"BTBD8",67.531
"BTBD9",471.697
"BTC",49.927
"BTD",44.481
"BTF3",7.227
"BTF3L4",34.591
"BTG1",5.619
"BTG2",4.111
"BTG3",19.294
"BTG4",44.828
"BTK",41.349
"BTLA",35.593
"BTN1A1",9.201
"BTN2A1",18.717
"BTN2A2",11.778
"BTN3A1",12.979
"BTN3A2",13.161
"BTN3A3",12.943
"BTNL2",13.165
"BTNL3",17.882
"BTNL8",51.829
"BTNL9",21.298
"BTRC",203.288
"BUB1",40.416
"BUB1B",60.113
"BUB3",16.19
"BUD13",24.818
"BUD31",10.975
"BVES",40.352
"BYSL",11.858
"BZRAP1",27.532
"BZW1",13.252
"BZW2",60.392
"C10orf10",7.829
"C10orf105",26.123
"C10orf11",1128.714
"C10orf111",1.934
"C10orf113",20.796
"C10orf12",4.928
"C10orf120",2.113
"C10orf131",31.12
"C10orf2",7.034
"C10orf25",3.324
"C10orf32",10.738
"C10orf35",3.348
"C10orf40",5.483
"C10orf53",30.61
"C10orf54",25.939
"C10orf55",12.808
"C10orf67",77.65
"C10orf76",210.594
"C10orf82",6.568
"C10orf88",23.5
"C10orf90",245.449
"C10orf91",5.081
"C10orf95",1.706
"C10orf99",11.556
"C11orf1",7.04
"C11orf16",12.93
"C11orf24",10.666
"C11orf30",108.102
"C11orf31",2.304
"C11orf40",6.397
"C11orf42",5.566
"C11orf45",6.47
"C11orf48",5.9195
"C11orf49",227.696
"C11orf52",8.84
"C11orf53",30.419
"C11orf54",23.158
"C11orf57",11.064
"C11orf58",143.749
"C11orf63",77.27
"C11orf65",159.012
"C11orf68",2.309
"C11orf70",37.117
"C11orf71",9.107
"C11orf73",43.72
"C11orf74",64.797
"C11orf80",98.873
"C11orf84",14.33
"C11orf85",34.568
"C11orf86",1.727
"C11orf87",6.994
"C11orf88",22.246
"C11orf91",2.54
"C11orf94",0.748
"C11orf95",8.883
"C11orf96",18.996
"C12orf10",7.491
"C12orf29",16.314
"C12orf36",16.078
"C12orf4",50.78
"C12orf40",282.133
"C12orf42",258.419
"C12orf43",16.016
"C12orf45",63.427
"C12orf49",27.885
"C12orf5",33.388
"C12orf50",54.002
"C12orf54",14.009
"C12orf56",126.43
"C12orf57",3.025
"C12orf60",103.014
"C12orf65",25.043
"C12orf66",35.98
"C12orf71",1.456
"C12orf73",15.506
"C12orf74",5.706
"C12orf75",160.807
"C12orf76",46.658
"C12orf77",4.095
"C14orf1",11.398
"C14orf105",24.566
"C14orf119",5.697
"C14orf132",54.756
"C14orf142",4.2
"C14orf159",165.299
"C14orf166",21.216
"C14orf169",2.428
"C14orf178",8.912
"C14orf182",19.6515
"C14orf183",8.992
"C14orf2",15.981
"C14orf23",40.749
"C14orf28",9.962
"C14orf37",298.404
"C14orf39",119.074
"C14orf64",52.514
"C14orf79",24.707
"C14orf80",9.72
"C14orf93",24.258
"C15orf26",142.142
"C15orf27",169.284
"C15orf32",15.195
"C15orf37",4.222
"C15orf39",16.526
"C15orf40",23.2
"C15orf41",230.637
"C15orf43",22.527
"C15orf48",18.232
"C15orf52",9.515
"C15orf53",3.44
"C15orf54",4.161
"C15orf56",2.305
"C15orf57",36.374
"C15orf59",17.316
"C15orf61",9.075
"C15orf62",2.369
"C16orf13",1.939
"C16orf3",0.993
"C16orf45",190.733
"C16orf46",23.77
"C16orf52",79.896
"C16orf54",3.543
"C16orf58",19.838
"C16orf59",4.883
"C16orf62",151.553
"C16orf70",38.581
"C16orf71",15.124
"C16orf72",29.992
"C16orf74",61.045
"C16orf78",25.608
"C16orf82",2.458
"C16orf86",1.942
"C16orf87",34.804
"C16orf89",21.988
"C16orf90",1.996
"C16orf91",1.056
"C16orf92",4.402
"C16orf93",5.287
"C17orf100",1.0555
"C17orf102",5.246
"C17orf104",33.904
"C17orf105",7.177
"C17orf107",3.514
"C17orf47",2.781
"C17orf49",3.03
"C17orf50",4.182
"C17orf51",49.668
"C17orf53",20.57
"C17orf58",2.548
"C17orf59",2.574
"C17orf62",8.24
"C17orf64",38.992
"C17orf67",46.86
"C17orf70",14.076
"C17orf74",1.953
"C17orf75",25.458
"C17orf77",9.53
"C17orf78",16.722
"C17orf80",16.714
"C17orf85",34.728
"C17orf89",2.042
"C17orf96",3.718
"C17orf97",13.392
"C17orf98",6.367
"C17orf99",19.824
"C18orf21",7.203
"C18orf25",93.438
"C18orf32",15.315
"C18orf54",27.301
"C18orf8",28.337
"C19orf10",28.996
"C19orf12",16.903
"C19orf18",16.097
"C19orf24",3.811
"C19orf25",18.413
"C19orf26",9.74
"C19orf33",0.848
"C19orf35",7.554
"C19orf38",33.215
"C19orf40",6.013
"C19orf43",4.135
"C19orf44",25.041
"C19orf45",15.474
"C19orf47",28.991
"C19orf48",7.225
"C19orf52",4.802
"C19orf53",4.294
"C19orf54",10.697
"C19orf57",24.104
"C19orf60",3.651
"C19orf66",7.13
"C19orf70",2.475
"C19orf71",4.876
"C19orf73",0.743
"C1D",69.818
"C1GALT1",91.717
"C1GALT1C1",4.357
"C1orf100",37.028
"C1orf101",186.8
"C1orf105",48.143
"C1orf106",24.687
"C1orf109",10.679
"C1orf110",44.357
"C1orf111",3.667
"C1orf112",192.073
"C1orf115",9.312
"C1orf116",14.235
"C1orf122",2.475
"C1orf123",6.518
"C1orf127",35.566
"C1orf131",17.424
"C1orf141",139.688
"C1orf146",27.873
"C1orf158",17.484
"C1orf159",34.543
"C1orf162",4.72
"C1orf168",100.892
"C1orf174",11.168
"C1orf177",36.189
"C1orf180",6.79
"C1orf186",65.228
"C1orf189",6.961
"C1orf192",3.143
"C1orf194",7.906
"C1orf198",32.47
"C1orf200",1.976
"C1orf21",241.962
"C1orf210",3.734
"C1orf213",2.842
"C1orf216",5.597
"C1orf220",6.137
"C1orf226",19.91
"C1orf228",50.899
"C1orf229",2.257
"C1orf27",45.62
"C1orf35",4.685
"C1orf43",13.922
"C1orf50",27.224
"C1orf52",9.719
"C1orf53",4.72
"C1orf54",12.716
"C1orf56",4.246
"C1orf61",26.451
"C1orf64",4.571
"C1orf74",5.351
"C1orf85",5.6
"C1orf86",28.259
"C1orf87",86.501
"C1orf94",52.248
"C1orf95",60.414
"C1QA",3.102
"C1QBP",16.053
"C1QL1",8.378
"C1QL2",2.646
"C1QL3",8.262
"C1QL4",4.777
"C1QTNF1",26.974
"C1QTNF2",22.89
"C1QTNF3",24.384
"C1QTNF4",4.995
"C1QTNF5",4.84
"C1QTNF6",19.218
"C1QTNF7",106.348
"C1QTNF9",15.369
"C1QTNF9B",11.556
"C1R",12.398
"C1RL",19.686
"C1S",82.773
"C2",47.887
"C20orf141",0.846
"C20orf144",3.335
"C20orf166",20.311
"C20orf173",6.466
"C20orf194",158.32
"C20orf195",8.817
"C20orf196",113.519
"C20orf197",17.028
"C20orf202",4.82
"C20orf203",42.289
"C20orf24",6.823
"C20orf27",14.879
"C20orf85",10.246
"C20orf96",19.915
"C21orf119",0.83
"C21orf128",6.4
"C21orf2",10.458
"C21orf33",12.118
"C21orf49",121.635
"C21orf54",4.766
"C21orf58",23.694
"C21orf59",20.787
"C21orf62",23.069
"C21orf67",7.099
"C21orf88",15.674
"C21orf90",8.736
"C21orf91",30.419
"C22orf15",2.84
"C22orf23",10.619
"C22orf24",11.997
"C22orf29",8.758
"C22orf31",3.172
"C22orf34",243.018
"C22orf39",96.864
"C22orf42",10.316
"C22orf46",9.197
"C2CD2",68.778
"C2CD2L",16.346
"C2CD3",158.496
"C2CD4A",3.94
"C2CD4B",1.748
"C2CD4C",3.701
"C2CD4D",2.738
"C2orf15",95.629
"C2orf16",6.198
"C2orf27A",45.031
"C2orf27B",6.7
"C2orf40",14.913
"C2orf42",98.735
"C2orf43",139.116
"C2orf44",20.235
"C2orf47",53.223
"C2orf48",70.343
"C2orf49",11.852
"C2orf50",13.737
"C2orf54",10.841
"C2orf61",109.84
"C2orf66",5.274
"C2orf68",5.412
"C2orf69",44.679
"C2orf70",16.95
"C2orf71",13.285
"C2orf72",12.229
"C2orf73",53.708
"C2orf74",19.761
"C2orf76",64.603
"C2orf78",32.958
"C2orf80",24.73
"C2orf81",7.415
"C2orf82",21.438
"C2orf83",23.23
"C2orf88",323.875
"C3",52.858
"C3AR1",8.169
"C3orf14",17.24
"C3orf17",17.421
"C3orf18",13.002
"C3orf20",97.935
"C3orf27",4.086
"C3orf33",43.734
"C3orf35",24.7935
"C3orf36",1.667
"C3orf38",18.986
"C3orf49",29.274
"C3orf52",44.669
"C3orf55",134.503
"C3orf58",76.921
"C3orf62",9.307
"C3orf65",17.259
"C3orf67",332.719
"C3orf70",74.964
"C3P1",36.332
"C4A",20.657
"C4B",20.656
"C4BPB",93.148
"C4orf17",31.299
"C4orf19",169.554
"C4orf22",628.036
"C4orf26",9.837
"C4orf27",28.488
"C4orf29",74.405
"C4orf3",4.8895
"C4orf32",49.859
"C4orf33",23.323
"C4orf36",59.997
"C4orf45",145.626
"C4orf46",5.576
"C4orf47",23.577
"C4orf48",1.977
"C4orf51",90.828
"C4orf6",3.232
"C5",97.941
"C5AR1",32.043
"C5orf15",13.285
"C5orf22",22.792
"C5orf24",14.057
"C5orf27",7.901
"C5orf28",39.641
"C5orf30",19.958
"C5orf34",28.444
"C5orf38",3.266
"C5orf42",143.2
"C5orf45",27.04
"C5orf46",25.812
"C5orf47",32.361
"C5orf49",21.112
"C5orf51",17.448
"C5orf52",8.59
"C5orf55",1.662
"C5orf56",65.408
"C5orf58",20.128
"C5orf60",3.502
"C6orf1",3.09
"C6orf10",83.386
"C6orf106",109.571
"C6orf118",29.943
"C6orf120",2.666
"C6orf123",12.322
"C6orf132",41.501
"C6orf136",6.171
"C6orf141",11.261
"C6orf15",1.336
"C6orf163",20.614
"C6orf164",77.144
"C6orf165",80.052
"C6orf195",13.151
"C6orf201",51.742
"C6orf203",23.129
"C6orf211",17.843
"C6orf223",5.378
"C6orf226",0.551
"C6orf25",8.12
"C6orf47",2.474
"C6orf48",5.158
"C6orf52",23.379
"C6orf57",22.652
"C6orf58",72.362
"C6orf62",15.975
"C6orf89",57.094
"C7",73.687
"C7orf25",3.579
"C7orf26",18.709
"C7orf31",45.659
"C7orf33",25.295
"C7orf34",1.525
"C7orf43",4.295
"C7orf49",78.432
"C7orf50",141.274
"C7orf55",6.862
"C7orf57",25.793
"C7orf60",120.769
"C7orf61",7.656
"C7orf65",6.404
"C7orf66",0.612
"C7orf69",24.556
"C7orf71",9.434
"C8G",1.728
"C8orf12",70.256
"C8orf31",20.733
"C8orf33",3.652
"C8orf34",488.3
"C8orf37",24.282
"C8orf4",1.853
"C8orf44",17.949
"C8orf46",58.521
"C8orf48",1.444
"C8orf58",4.549
"C8orf59",6.345
"C8orf76",21.441
"C8orf86",17.828
"C9",140.606
"C9orf114",10.17
"C9orf116",6.553
"C9orf117",9.013
"C9orf129",28.215
"C9orf135",85.439
"C9orf139",10.493
"C9orf142",1.566
"C9orf152",18.141
"C9orf153",39.392
"C9orf156",18.081
"C9orf16",3.668
"C9orf163",2.572
"C9orf170",11.082
"C9orf171",163.274
"C9orf173",2.222
"C9orf24",18.813
"C9orf3",360.517
"C9orf40",6.305
"C9orf41",47.403
"C9orf43",19.63
"C9orf47",5.277
"C9orf50",8.551
"C9orf53",0.822
"C9orf57",21.345
"C9orf64",18.675
"C9orf66",2.917
"C9orf69",4.282
"C9orf72",27.321
"C9orf78",8.573
"C9orf84",108.835
"C9orf85",74.544
"C9orf89",17.065
"C9orf9",12.174
"C9orf91",35.216
"CA1",51.406
"CA10",529.704
"CA11",8.37
"CA12",60.783
"CA13",63.486
"CA14",7.919
"CA2",17.641
"CA3",75.604
"CA4",20.963
"CA5A",54.983
"CA5B",98.794
"CA6",29.225
"CA7",9.774
"CA8",94.065
"CA9",7.303
"CAB39",108.23
"CAB39L",135.476
"CABIN1",167.436
"CABLES1",125.903
"CABLES2",18.653
"CABP1",26.772
"CABP4",7.907
"CABP5",14.1
"CABP7",11.755
"CABYR",22.647
"CACHD1",222.266
"CACNA1A",417.548
"CACNA1B",246.835
"CACNA1C",727.164
"CACNA1D",319.077
"CACNA1E",394.982
"CACNA1F",28.308
"CACNA1G",66.406
"CACNA1H",68.53
"CACNA1I",118.984
"CACNA1S",73.054
"CACNA2D1",497.354
"CACNA2D2",141.445
"CACNA2D3",952.01
"CACNA2D4",126.879
"CACNB1",24.247
"CACNB2",401.192
"CACNB3",15.147
"CACNB4",266.303
"CACNG1",12.207
"CACNG3",107.248
"CACNG4",68.488
"CACNG5",50.369
"CACNG6",20.381
"CACNG7",34.606
"CACNG8",27.175
"CACYBP",12.552
"CAD",26.553
"CADM1",335.739
"CADM2",1115.448
"CADM3",31.704
"CADM4",17.471
"CADPS",477.043
"CADPS2",568.334
"CAGE1",63.087
"CALB1",36.867
"CALB2",31.725
"CALCA",5.686
"CALCB",177.345
"CALCOCO1",19.228
"CALCOCO2",35.534
"CALCR",150.243
"CALCRL",105.331
"CALD1",226.476
"CALHM1",5.501
"CALHM2",5.616
"CALHM3",6.436
"CALM1",11.759
"CALM2",16.519
"CALM3",9.719
"CALML3",2.762
"CALML4",15.405
"CALML5",0.858
"CALML6",2.469
"CALN1",667.66
"CALR",5.911
"CALR3",17.135
"CALU",32.515
"CAMK1",12.65
"CAMK1D",486.063
"CAMK1G",30.221
"CAMK2A",70.8
"CAMK2B",117.427
"CAMK2D",310.895
"CAMK2G",62.09
"CAMK2N1",3.829
"CAMK2N2",2.25
"CAMK4",271.233
"CAMKK1",34.576
"CAMKK2",60.617
"CAMKV",12.234
"CAMLG",13.659
"CAMP",2.144
"CAMSAP1",98.741
"CAMTA1",984.382
"CAMTA2",19.66
"CAND1",50.67
"CAND2",75.444
"CANT1",18.15
"CANX",52.297
"CAP1",32.416
"CAP2",164.576
"CAPG",23.684
"CAPN1",31.44
"CAPN10",30.989
"CAPN11",25.591
"CAPN12",39.717
"CAPN13",97.771
"CAPN14",60.802
"CAPN2",74.425
"CAPN3",52.818
"CAPN5",59.223
"CAPN6",25.42
"CAPN7",46.766
"CAPN8",127.727
"CAPN9",54.619
"CAPNS1",10.778
"CAPNS2",1.015
"CAPRIN1",49.473
"CAPRIN2",45.399
"CAPS",4.501
"CAPS2",114.949
"CAPSL",34.484
"CAPZA1",52.446
"CAPZA2",110.979
"CAPZB",146.763
"CARD10",29.18
"CARD11",137.804
"CARD14",39.339
"CARD16",60.105
"CARD6",18.991
"CARD8",75.176
"CARD9",11.778
"CARHSP1",16.07
"CARKD",24.533
"CARM1",51.557
"CARNS1",10.639
"CARS",56.691
"CARS2",72.191
"CASC1",86.742
"CASC2",163.874
"CASC3",31.865
"CASC4",127.029
"CASC5",70.322
"CASD1",47.8
"CASK",408.529
"CASKIN1",19.345
"CASKIN2",15.322
"CASP1",9.807
"CASP10",46.525
"CASP12",12.952
"CASP2",19.481
"CASP3",21.813
"CASP4",26.57
"CASP6",14.961
"CASP7",51.745
"CASP8",54.268
"CASP8AP2",44.542
"CASP9",35.702
"CASQ1",11.33
"CASQ2",68.774
"CASR",102.82
"CASS4",48.275
"CAST",254.328
"CASZ1",160.046
"CAT",33.137
"CATSPER1",9.765
"CATSPER2",39.615
"CATSPER2P1",20.176
"CATSPER3",43.801
"CATSPER4",12.407
"CATSPERB",200.011
"CATSPERG",35.168
"CAV1",36.399
"CAV2",221.161
"CBFA2T2",159.961
"CBFA2T3",102.346
"CBFB",71.942
"CBL",102.107
"CBLB",214.091
"CBLC",22.765
"CBLL1",17.97
"CBLN1",3.914
"CBLN2",101.841
"CBLN3",4.422
"CBLN4",8.032
"CBR1",3.225
"CBR3",11.654
"CBR4",146.505
"CBS",23.4615
"CBWD1",58.109
"CBWD2",58.498
"CBWD3",68.012
"CBWD5",65.236
"CBWD6",29.393
"CBX1",31.469
"CBX2",9.851
"CBX3",12.194
"CBX4",6.273
"CBX5",49.193
"CBX6",10.864
"CBX7",32.507
"CBX8",9.551
"CBY1",17.218
"CBY3",2.391
"CC2D1A",24.678
"CC2D1B",20.47
"CC2D2A",131.692
"CC2D2B",32.593
"CCAR1",71.365
"CCBE1",266.44
"CCBL1",49.552
"CCBL2",57.18
"CCDC101",37.875
"CCDC102A",24.421
"CCDC102B",339.98
"CCDC103",6.248
"CCDC106",12.099
"CCDC107",3.221
"CCDC108",38.681
"CCDC109B",128.521
"CCDC11",39.329
"CCDC110",26.577
"CCDC112",29.643
"CCDC113",52.679
"CCDC114",25.437
"CCDC115",4.108
"CCDC116",4.611
"CCDC117",16.627
"CCDC12",60.284
"CCDC120",16.285
"CCDC121",3.373
"CCDC122",55.818
"CCDC124",10.975
"CCDC125",52.634
"CCDC126",47.329
"CCDC127",21.344
"CCDC129",144.649
"CCDC13",80.59
"CCDC130",31.536
"CCDC132",128.781
"CCDC134",25.62
"CCDC135",37.012
"CCDC136",31.375
"CCDC137",7.54
"CCDC138",98.72
"CCDC14",64.103
"CCDC140",7.07
"CCDC141",220.329
"CCDC142",11.422
"CCDC144A",88.344
"CCDC144B",87.817
"CCDC144NL",59.693
"CCDC146",207.099
"CCDC148",285.672
"CCDC149",174.087
"CCDC15",87.368
"CCDC150",123.936
"CCDC151",15.178
"CCDC152",45.559
"CCDC153",7.131
"CCDC154",10.173
"CCDC155",29.776
"CCDC157",22.023
"CCDC158",108.871
"CCDC159",10.26
"CCDC160",9.16
"CCDC17",4.013
"CCDC18",98.811
"CCDC22",15.059
"CCDC23",10.2
"CCDC24",5.169
"CCDC25",39.342
"CCDC27",19.247
"CCDC28A",19.81
"CCDC28B",5.001
"CCDC3",203.027
"CCDC30",191.334
"CCDC33",100.183
"CCDC34",33.041
"CCDC36",59.676
"CCDC37",41.617
"CCDC38",75.926
"CCDC39",268.147
"CCDC40",63.981
"CCDC42",15.285
"CCDC42B",9.418
"CCDC43",16.71
"CCDC47",31.101
"CCDC50",69.593
"CCDC51",8.292
"CCDC53",49.222
"CCDC57",111.37
"CCDC58",23.64
"CCDC59",135.124
"CCDC6",117.893
"CCDC60",206.335
"CCDC61",25.857
"CCDC62",53.201
"CCDC63",60.766
"CCDC64",104.625
"CCDC64B",9.244
"CCDC65",27.73
"CCDC66",64.657
"CCDC67",108.516
"CCDC68",57.999
"CCDC69",43.093
"CCDC7",221.7875
"CCDC70",4.251
"CCDC71",3.786
"CCDC73",192.412
"CCDC74A",5.991
"CCDC74B",5.847
"CCDC77",53.372
"CCDC78",4.372
"CCDC79",46.644
"CCDC8",3.212
"CCDC80",44.97
"CCDC81",48.373
"CCDC82",37.154
"CCDC83",64.92
"CCDC84",17.649
"CCDC85A",202.05
"CCDC85B",1.523
"CCDC85C",103.846
"CCDC86",9.01
"CCDC87",2.907
"CCDC88A",132.079
"CCDC88B",17.311
"CCDC88C",146.521
"CCDC89",1.411
"CCDC9",15.973
"CCDC90B",27.31
"CCDC91",448.262
"CCDC92",54.171
"CCDC93",98.655
"CCDC94",22.011
"CCDC96",2.09
"CCDC97",14.694
"CCHCR1",15.799
"CCIN",1.94
"CCK",8.382
"CCKBR",12.391
"CCL1",2.903
"CCL14",3.713
"CCL15",5.598
"CCL16",5.003
"CCL17",11.295
"CCL18",7.752
"CCL19",1.71
"CCL2",1.985
"CCL20",3.722
"CCL22",7.418
"CCL23",4.912
"CCL24",11.691
"CCL25",9.883
"CCL26",20.363
"CCL27",2.168
"CCL28",35.746
"CCL3",1.913
"CCL3L3",1.889
"CCL5",9.302
"CCL7",2.021
"CCL8",2.366
"CCM2",76.994
"CCNA1",11.052
"CCNA2",7.489
"CCNB1",11.235
"CCNB1IP1",21.944
"CCNB2",19.967
"CCNB3",149.197
"CCNC",26.593
"CCND1",13.387
"CCND2",31.578
"CCND3",115.424
"CCNDBP1",12.058
"CCNE1",12.41
"CCNE2",16.908
"CCNF",29.46
"CCNG1",8.582
"CCNG2",276.237
"CCNH",21.525
"CCNI",28.847
"CCNI2",6.958
"CCNJ",17.476
"CCNJL",93.744
"CCNK",53.875
"CCNL1",14.252
"CCNL2",13.627
"CCNO",2.528
"CCNT1",28.54
"CCNT2",41.107
"CCNY",325.644
"CCNYL1",50.299
"CCPG1",68.478
"CCR1",6.687
"CCR10",5.028
"CCR3",103.102
"CCR4",4.775
"CCR6",78.3315
"CCR7",11.703
"CCR8",3.805
"CCRN4L",29.963
"CCS",13.198
"CCT2",16.236
"CCT3",58.905
"CCT4",20.715
"CCT5",16.491
"CCT6A",12.359
"CCT6B",53.219
"CCT6P1",12.212
"CCT6P3",36.359
"CCT7",19.601
"CCT8",17.992
"CCT8L2",2.059
"CCZ1",27.249
"CD101",34.726
"CD109",132.531
"CD14",1.973
"CD151",6.988
"CD160",19.817
"CD163",33.08
"CD163L1",133.212
"CD164",16.045
"CD164L2",4.204
"CD177",9.513
"CD180",14.524
"CD19",7.407
"CD1A",4.132
"CD1D",4.949
"CD200",30.465
"CD200R1",53.913
"CD200R1L",103.665
"CD209",7.57
"CD22",28.094
"CD226",130.645
"CD24",5.796
"CD244",32.695
"CD247",87.97
"CD248",2.557
"CD27",6.851
"CD274",20.063
"CD276",30.552
"CD28",32.437
"CD2AP",149.474
"CD2BP2",4.595
"CD300A",18.38
"CD300E",13.851
"CD300LB",10.3
"CD300LF",18.667
"CD300LG",16.481
"CD302",29.625
"CD320",6.229
"CD33",18.796
"CD34",30.43
"CD36",309.702
"CD37",8.164
"CD38",74.955
"CD3D",3.79
"CD3E",11.63
"CD3EAP",4.557
"CD3G",10.817
"CD4",33.95
"CD40",11.591
"CD40LG",12.197
"CD44",93.532
"CD46",43.456
"CD47",47.727
"CD48",33.105
"CD5",25.457
"CD52",2.566
"CD53",26.774
"CD55",39.458
"CD58",56.504
"CD59",38.184
